size threads sequential_time parallel_time builtin_time
780 16 0.000088 0.024640 0.000266
380 32 0.000040 0.038130 0.000119
540 4 0.000061 0.003971 0.000193
740 8 0.000097 0.009598 0.000237
700 16 0.000074 0.022708 0.000228
760 2 0.000081 0.000690 0.000217
960 16 0.000110 0.021693 0.000345
40 2 0.000005 0.001249 0.000023
500 8 0.000055 0.011478 0.000156
20 32 0.000003 0.012331 0.000003
980 16 0.000109 0.024317 0.000324
860 32 0.000095 0.044376 0.000291
660 16 0.000064 0.023834 0.000189
420 32 0.000042 0.038714 0.000145
160 8 0.000017 0.008309 0.000071
100 8 0.000010 0.008263 0.000022
400 32 0.000043 0.038344 0.000139
400 2 0.000047 0.000560 0.000141
60 8 0.000005 0.007103 0.000011
940 16 0.000099 0.022636 0.000258
180 16 0.000019 0.017997 0.000091
600 4 0.000066 0.003565 0.000199
240 16 0.000029 0.021205 0.000114
800 8 0.000095 0.010346 0.000267
220 8 0.000027 0.008281 0.000100
360 4 0.000042 0.004202 0.000144
720 4 0.000076 0.002839 0.000233
300 8 0.000031 0.008478 0.000115
600 8 0.000063 0.009794 0.000193
820 16 0.000087 0.019692 0.000247
200 2 0.000024 0.001254 0.000092
820 32 0.000097 0.034495 0.000268
940 2 0.000130 0.000823 0.000282
320 32 0.000033 0.042739 0.000123
420 4 0.000054 0.004640 0.000158
120 4 0.000013 0.003393 0.000024
860 8 0.000099 0.010561 0.000298
660 16 0.000067 0.023660 0.000198
620 8 0.000075 0.009970 0.000222
60 32 0.000006 0.027017 0.000011
120 16 0.000014 0.018161 0.000025
840 8 0.000102 0.010558 0.000273
480 4 0.000052 0.003817 0.000165
800 32 0.000092 0.045131 0.000256
600 16 0.000067 0.019080 0.000202
660 4 0.000076 0.003763 0.000225
1000 4 0.000116 0.003271 0.000319
480 32 0.000052 0.040913 0.000183
620 32 0.000070 0.048118 0.000224
960 8 0.000120 0.011625 0.000304
980 32 0.000126 0.047419 0.000327
100 16 0.000010 0.016685 0.000021
360 4 0.000040 0.004347 0.000143
860 2 0.000104 0.000813 0.000274
400 4 0.000042 0.004211 0.000139
1000 32 0.000114 0.044705 0.000333
420 16 0.000032 0.024522 0.000127
300 4 0.000030 0.003124 0.000106
120 2 0.000019 0.000810 0.000028
460 16 0.000046 0.022570 0.000155
980 4 0.000109 0.003384 0.000322
280 32 0.000028 0.031814 0.000097
460 32 0.000043 0.033488 0.000148
260 2 0.000028 0.001035 0.000115
280 2 0.000034 0.000601 0.000127
200 4 0.000023 0.004291 0.000112
180 16 0.000017 0.015339 0.000083
140 8 0.000015 0.008717 0.000073
340 8 0.000035 0.010558 0.000124
440 16 0.000047 0.023720 0.000145
240 2 0.000025 0.000594 0.000088
800 2 0.000090 0.001116 0.000257
920 32 0.000098 0.043188 0.000287
20 16 0.000002 0.009961 0.000003
580 8 0.000064 0.011123 0.000191
560 4 0.000057 0.002263 0.000183
200 8 0.000023 0.010851 0.000101
400 8 0.000044 0.010072 0.000131
280 8 0.000029 0.008981 0.000099
700 8 0.000073 0.009539 0.000231
720 2 0.000082 0.000972 0.000225
560 8 0.000074 0.005826 0.000182
660 32 0.000073 0.048361 0.000197
440 8 0.000049 0.010470 0.000151
740 32 0.000102 0.047802 0.000248
840 16 0.000105 0.021524 0.000281
260 16 0.000027 0.015060 0.000110
280 4 0.000037 0.003757 0.000122
420 32 0.000039 0.042019 0.000136
80 2 0.000011 0.000693 0.000021
880 2 0.000109 0.000637 0.000303
420 2 0.000048 0.000429 0.000145
740 8 0.000087 0.010064 0.000244
80 16 0.000008 0.014253 0.000017
60 8 0.000005 0.007279 0.000012
760 4 0.000090 0.004024 0.000243
600 4 0.000068 0.003847 0.000203
500 2 0.000060 0.001214 0.000158
760 16 0.000090 0.017723 0.000251
640 8 0.000076 0.009401 0.000232
80 4 0.000008 0.004303 0.000018
900 2 0.000119 0.001359 0.000315
360 2 0.000046 0.000588 0.000128
140 32 0.000014 0.022539 0.000075
980 8 0.000122 0.011408 0.000321
380 8 0.000041 0.008681 0.000136
320 2 0.000041 0.000651 0.000136
960 32 0.000110 0.040119 0.000318
760 2 0.000096 0.000842 0.000259
340 2 0.000048 0.001271 0.000146
400 16 0.000043 0.022612 0.000125
380 32 0.000043 0.031180 0.000136
160 4 0.000020 0.003752 0.000082
920 2 0.000113 0.000875 0.000347
480 16 0.000051 0.020673 0.000163
1000 8 0.000119 0.009611 0.000340
560 32 0.000054 0.029893 0.000171
180 8 0.000016 0.008684 0.000080
360 16 0.000039 0.018737 0.000135
240 8 0.000027 0.010897 0.000095
220 4 0.000023 0.003885 0.000090
220 8 0.000025 0.010721 0.000098
500 4 0.000055 0.003921 0.000164
820 32 0.000091 0.033121 0.000253
600 32 0.000070 0.042220 0.000216
440 4 0.000048 0.004467 0.000153
580 4 0.000066 0.004463 0.000203
320 8 0.000035 0.011057 0.000129
540 32 0.000056 0.034031 0.000187
780 32 0.000086 0.040058 0.000260
680 32 0.000080 0.045626 0.000203
220 32 0.000021 0.037485 0.000083
180 4 0.000018 0.004439 0.000086
660 8 0.000074 0.011164 0.000221
620 4 0.000069 0.004048 0.000209
960 4 0.000109 0.003472 0.000280
980 2 0.000126 0.000793 0.000365
840 4 0.000088 0.003527 0.000248
540 8 0.000061 0.009897 0.000193
200 16 0.000019 0.019047 0.000080
320 16 0.000032 0.022382 0.000121
240 4 0.000023 0.003955 0.000086
60 2 0.000006 0.000556 0.000012
380 16 0.000040 0.019414 0.000125
560 2 0.000062 0.000823 0.000197
880 32 0.000101 0.041394 0.000324
300 8 0.000028 0.009212 0.000103
100 2 0.000013 0.001025 0.000025
120 8 0.000012 0.009189 0.000028
500 32 0.000061 0.041916 0.000193
940 2 0.000127 0.001102 0.000333
940 4 0.000108 0.003770 0.000305
40 32 0.000004 0.016842 0.000008
580 2 0.000066 0.000638 0.000187
920 16 0.000098 0.022014 0.000287
340 16 0.000031 0.022286 0.000127
840 32 0.000083 0.047032 0.000251
40 2 0.000005 0.000426 0.000009
540 4 0.000060 0.003613 0.000178
800 8 0.000083 0.009097 0.000241
640 32 0.000068 0.043539 0.000194
740 16 0.000083 0.021507 0.000214
780 16 0.000079 0.024443 0.000219
300 16 0.000033 0.021340 0.000125
600 2 0.000062 0.000401 0.000191
180 32 0.000018 0.031329 0.000105
220 16 0.000028 0.023699 0.000079
780 2 0.000094 0.001209 0.000262
900 4 0.000106 0.003841 0.000291
680 16 0.000069 0.023725 0.000202
300 32 0.000032 0.044327 0.000118
260 32 0.000028 0.037413 0.000106
40 4 0.000004 0.002610 0.000008
440 2 0.000056 0.000899 0.000150
660 2 0.000088 0.001329 0.000233
100 4 0.000010 0.003478 0.000021
680 8 0.000073 0.011445 0.000214
560 16 0.000062 0.020760 0.000205
140 4 0.000015 0.002735 0.000073
920 8 0.000105 0.009613 0.000333
460 4 0.000051 0.004115 0.000166
300 2 0.000043 0.001108 0.000115
60 16 0.000005 0.019103 0.000012
700 16 0.000080 0.021757 0.000246
900 32 0.000099 0.044636 0.000284
40 16 0.000004 0.011467 0.000008
160 8 0.000017 0.010442 0.000071
480 2 0.000063 0.001303 0.000192
20 4 0.000002 0.002278 0.000003
760 32 0.000114 0.042699 0.000314
520 8 0.000055 0.009147 0.000173
200 2 0.000023 0.000698 0.000096
640 16 0.000073 0.024527 0.000233
540 16 0.000059 0.019161 0.000186
120 32 0.000012 0.033144 0.000027
360 8 0.000037 0.011515 0.000136
520 32 0.000057 0.044074 0.000184
940 16 0.000107 0.017937 0.000298
700 2 0.000075 0.000707 0.000215
400 2 0.000042 0.000929 0.000151
780 4 0.000086 0.002638 0.000236
420 8 0.000045 0.010766 0.000148
80 8 0.000008 0.008709 0.000017
740 4 0.000078 0.004323 0.000226
720 8 0.000085 0.009883 0.000236
720 16 0.000079 0.015439 0.000225
680 2 0.000066 0.000554 0.000193
160 32 0.000016 0.034638 0.000065
580 16 0.000066 0.020170 0.000195
900 16 0.000110 0.021786 0.000258
840 2 0.000113 0.001334 0.000293
160 16 0.000016 0.022205 0.000085
380 4 0.000044 0.003160 0.000129
680 4 0.000078 0.003900 0.000228
860 4 0.000093 0.003576 0.000267
940 8 0.000102 0.009420 0.000287
880 4 0.000099 0.003106 0.000280
820 16 0.000094 0.017569 0.000259
500 16 0.000057 0.021448 0.000161
60 4 0.000006 0.004014 0.000013
400 32 0.000037 0.036010 0.000127
860 16 0.000089 0.021077 0.000252
700 4 0.000091 0.004851 0.000233
160 2 0.000024 0.000923 0.000076
580 32 0.000062 0.039589 0.000184
460 8 0.000047 0.010946 0.000151
860 32 0.000104 0.046989 0.000286
520 4 0.000057 0.003001 0.000178
980 16 0.000107 0.022548 0.000299
520 2 0.000059 0.000387 0.000180
360 32 0.000037 0.032403 0.000123
20 32 0.000002 0.010855 0.000003
340 4 0.000035 0.003223 0.000125
640 4 0.000070 0.002654 0.000213
240 16 0.000026 0.019645 0.000098
940 32 0.000104 0.047459 0.000308
520 16 0.000058 0.021408 0.000184
260 4 0.000028 0.003711 0.000096
1000 2 0.000118 0.000890 0.000334
960 16 0.000107 0.021178 0.000287
20 8 0.000003 0.008152 0.000003
180 2 0.000021 0.000945 0.000096
260 8 0.000028 0.010738 0.000103
640 2 0.000074 0.000543 0.000222
500 8 0.000058 0.009238 0.000163
80 32 0.000008 0.018940 0.000017
780 8 0.000091 0.010011 0.000272
880 8 0.000113 0.008694 0.000297
280 16 0.000030 0.020056 0.000109
900 8 0.000102 0.010376 0.000296
1000 16 0.000109 0.024526 0.000308
800 4 0.000094 0.003475 0.000267
40 8 0.000004 0.005201 0.000008
760 8 0.000086 0.009890 0.000247
340 32 0.000033 0.038560 0.000129
740 2 0.000086 0.000687 0.000268
820 4 0.000103 0.003193 0.000278
20 2 0.000003 0.001133 0.000004
540 2 0.000064 0.000788 0.000181
100 32 0.000010 0.032716 0.000021
440 32 0.000048 0.040479 0.000145
460 2 0.000046 0.000732 0.000157
800 16 0.000086 0.021072 0.000265
240 32 0.000025 0.030837 0.000094
140 16 0.000012 0.018931 0.000075
140 2 0.000014 0.000569 0.000065
920 4 0.000114 0.002711 0.000330
820 8 0.000098 0.009121 0.000270
620 2 0.000077 0.000591 0.000218
620 16 0.000066 0.023805 0.000213
320 4 0.000035 0.004658 0.000124
600 8 0.000066 0.010992 0.000204
220 2 0.000025 0.000340 0.000096
960 2 0.000110 0.001063 0.000299
820 2 0.000107 0.000882 0.000296
100 8 0.000009 0.008820 0.000022
720 32 0.000077 0.033687 0.000257
720 4 0.000077 0.003398 0.000231
700 32 0.000091 0.046098 0.000222
480 8 0.000047 0.008124 0.000148
880 16 0.000081 0.018856 0.000270
380 2 0.000050 0.001617 0.000146
200 32 0.000021 0.028106 0.000081
860 2 0.000098 0.000433 0.000269
380 2 0.000041 0.000626 0.000129
560 4 0.000062 0.002464 0.000199
380 16 0.000042 0.020378 0.000129
120 16 0.000013 0.014991 0.000028
740 4 0.000078 0.003871 0.000225
480 32 0.000052 0.035258 0.000163
380 4 0.000040 0.003258 0.000126
320 2 0.000042 0.000886 0.000125
240 32 0.000029 0.030244 0.000094
580 4 0.000070 0.004845 0.000214
700 2 0.000082 0.000593 0.000243
220 16 0.000023 0.018537 0.000087
520 8 0.000056 0.011258 0.000173
120 8 0.000013 0.009472 0.000028
840 16 0.000101 0.022499 0.000250
840 2 0.000093 0.001591 0.000290
140 16 0.000014 0.017879 0.000078
540 16 0.000058 0.023447 0.000177
820 8 0.000087 0.008953 0.000246
460 32 0.000046 0.040751 0.000157
320 8 0.000032 0.010971 0.000112
760 32 0.000104 0.041149 0.000236
720 2 0.000099 0.000978 0.000260
640 4 0.000072 0.003615 0.000215
880 16 0.000113 0.025385 0.000280
700 32 0.000077 0.051418 0.000217
220 8 0.000021 0.007786 0.000081
340 2 0.000035 0.000901 0.000126
820 4 0.000099 0.004189 0.000310
640 16 0.000070 0.021474 0.000202
320 32 0.000033 0.038091 0.000119
540 8 0.000060 0.010507 0.000187
80 4 0.000008 0.002914 0.000017
400 4 0.000043 0.002238 0.000128
740 32 0.000084 0.046877 0.000263
580 2 0.000064 0.000416 0.000205
720 4 0.000084 0.003393 0.000231
360 4 0.000039 0.003264 0.000134
400 8 0.000042 0.009704 0.000142
560 8 0.000057 0.008902 0.000197
560 32 0.000057 0.036751 0.000183
20 8 0.000002 0.004696 0.000003
440 16 0.000053 0.025512 0.000151
140 2 0.000014 0.000596 0.000076
20 4 0.000003 0.002313 0.000003
540 4 0.000053 0.004165 0.000165
280 2 0.000027 0.000559 0.000107
540 32 0.000058 0.038318 0.000182
280 8 0.000031 0.009752 0.000119
880 4 0.000114 0.003233 0.000286
160 8 0.000017 0.008999 0.000071
100 2 0.000010 0.000921 0.000022
340 16 0.000035 0.023766 0.000125
160 2 0.000016 0.001184 0.000071
920 8 0.000114 0.010426 0.000332
420 8 0.000049 0.010643 0.000157
260 32 0.000026 0.038020 0.000108
100 16 0.000009 0.012939 0.000021
360 2 0.000047 0.001614 0.000146
700 16 0.000071 0.022317 0.000214
80 32 0.000009 0.023400 0.000018
600 4 0.000066 0.003635 0.000203
800 2 0.000095 0.000772 0.000282
940 32 0.000105 0.047044 0.000306
880 32 0.000110 0.049056 0.000270
420 16 0.000040 0.018884 0.000138
740 8 0.000084 0.010325 0.000235
680 4 0.000070 0.002840 0.000213
60 2 0.000006 0.000526 0.000014
240 16 0.000025 0.019989 0.000090
60 32 0.000006 0.024225 0.000012
700 8 0.000081 0.010145 0.000246
600 32 0.000064 0.036497 0.000206
740 2 0.000078 0.000695 0.000246
920 2 0.000122 0.001197 0.000309
260 2 0.000027 0.001148 0.000122
460 2 0.000058 0.000465 0.000162
1000 16 0.000111 0.024599 0.000317
620 4 0.000071 0.002799 0.000204
480 16 0.000053 0.019806 0.000172
680 2 0.000085 0.000581 0.000255
480 8 0.000050 0.010284 0.000167
720 8 0.000084 0.009690 0.000234
200 8 0.000020 0.009543 0.000079
120 2 0.000011 0.000755 0.000026
400 16 0.000040 0.017881 0.000139
480 4 0.000048 0.003139 0.000166
320 16 0.000034 0.020671 0.000122
340 4 0.000047 0.003836 0.000137
900 4 0.000104 0.003726 0.000302
240 4 0.000026 0.003871 0.000093
480 2 0.000061 0.000880 0.000181
1000 8 0.000114 0.010209 0.000320
300 4 0.000036 0.003616 0.000120
980 2 0.000123 0.001153 0.000400
140 32 0.000014 0.024921 0.000075
520 16 0.000054 0.021472 0.000171
200 4 0.000019 0.003349 0.000077
420 2 0.000051 0.001127 0.000146
960 2 0.000134 0.000830 0.000307
1000 2 0.000111 0.000795 0.000310
400 2 0.000056 0.001424 0.000131
640 32 0.000068 0.038804 0.000205
660 32 0.000069 0.043626 0.000201
260 4 0.000027 0.003354 0.000096
440 32 0.000047 0.042757 0.000157
620 2 0.000085 0.000865 0.000226
120 32 0.000011 0.027363 0.000024
40 16 0.000004 0.010472 0.000008
320 4 0.000034 0.003717 0.000117
500 16 0.000058 0.022899 0.000188
40 8 0.000004 0.006924 0.000008
80 16 0.000007 0.014985 0.000015
60 16 0.000006 0.018682 0.000012
40 2 0.000005 0.001060 0.000009
720 32 0.000083 0.037074 0.000241
580 32 0.000066 0.044546 0.000192
780 4 0.000094 0.002949 0.000269
220 32 0.000024 0.026970 0.000100
220 4 0.000025 0.002750 0.000088
980 32 0.000115 0.048644 0.000317
780 32 0.000089 0.034749 0.000255
180 16 0.000017 0.022261 0.000089
500 4 0.000054 0.003509 0.000154
760 16 0.000082 0.021317 0.000235
420 4 0.000046 0.002955 0.000144
80 8 0.000008 0.007950 0.000016
980 16 0.000105 0.023353 0.000285
1000 4 0.000124 0.004082 0.000366
860 32 0.000094 0.035375 0.000269
40 32 0.000004 0.012739 0.000008
800 16 0.000085 0.022541 0.000244
860 4 0.000098 0.003281 0.000297
920 4 0.000109 0.003543 0.000316
820 2 0.000098 0.000866 0.000267
960 4 0.000120 0.003481 0.000321
840 8 0.000129 0.010436 0.000273
140 8 0.000015 0.008717 0.000073
180 2 0.000018 0.000767 0.000088
660 16 0.000066 0.023364 0.000197
860 8 0.000099 0.010760 0.000282
140 4 0.000015 0.003645 0.000081
600 2 0.000073 0.001011 0.000225
800 4 0.000100 0.003894 0.000287
120 4 0.000013 0.003221 0.000028
500 8 0.000052 0.008991 0.000173
300 2 0.000044 0.000928 0.000122
780 8 0.000093 0.009470 0.000283
1000 32 0.000121 0.045980 0.000336
220 2 0.000030 0.001399 0.000113
820 16 0.000102 0.016629 0.000274
660 8 0.000078 0.009377 0.000244
620 32 0.000068 0.041450 0.000217
40 4 0.000004 0.003019 0.000010
620 8 0.000068 0.009938 0.000206
300 8 0.000032 0.009496 0.000117
740 16 0.000083 0.024364 0.000240
160 16 0.000016 0.017351 0.000070
520 32 0.000062 0.043491 0.000175
460 16 0.000046 0.022494 0.000156
340 8 0.000034 0.009828 0.000126
260 8 0.000028 0.010963 0.000116
660 4 0.000073 0.002984 0.000223
520 2 0.000060 0.000489 0.000182
160 32 0.000017 0.031600 0.000065
940 2 0.000126 0.001390 0.000310
340 32 0.000033 0.038907 0.000124
200 2 0.000024 0.000606 0.000103
900 2 0.000117 0.000806 0.000271
840 32 0.000101 0.049406 0.000289
620 16 0.000059 0.028759 0.000189
560 16 0.000061 0.018044 0.000191
160 4 0.000017 0.003530 0.000079
940 4 0.000114 0.003141 0.000314
540 2 0.000064 0.000863 0.000190
420 32 0.000046 0.044148 0.000144
460 4 0.000044 0.003868 0.000149
60 4 0.000005 0.003566 0.000011
820 32 0.000091 0.031027 0.000263
920 32 0.000102 0.045728 0.000294
400 32 0.000042 0.033336 0.000131
680 8 0.000077 0.011072 0.000227
20 16 0.000003 0.010332 0.000004
580 16 0.000065 0.023123 0.000191
100 4 0.000010 0.003648 0.000021
360 32 0.000037 0.038561 0.000120
440 4 0.000053 0.003339 0.000162
800 32 0.000095 0.046489 0.000268
760 4 0.000071 0.003712 0.000205
580 8 0.000052 0.011607 0.000215
100 8 0.000009 0.009567 0.000020
500 2 0.000060 0.001835 0.000197
180 8 0.000015 0.009649 0.000077
280 16 0.000022 0.023363 0.000095
960 8 0.000088 0.010044 0.000215
20 2 0.000002 0.001123 0.000002
920 16 0.000091 0.029344 0.000286
940 16 0.000077 0.023802 0.000226
200 16 0.000017 0.021428 0.000076
280 32 0.000027 0.042026 0.000096
100 32 0.000011 0.028896 0.000024
640 2 0.000070 0.001150 0.000218
880 2 0.000088 0.000934 0.000250
940 8 0.000107 0.009720 0.000347
300 16 0.000030 0.020120 0.000130
520 4 0.000057 0.004010 0.000165
180 32 0.000018 0.030177 0.000088
980 4 0.000112 0.002941 0.000302
440 8 0.000055 0.008501 0.000186
240 8 0.000024 0.008940 0.000088
240 2 0.000025 0.001338 0.000091
780 16 0.000076 0.019150 0.000210
960 32 0.000104 0.041564 0.000295
260 16 0.000029 0.018692 0.000119
380 32 0.000047 0.036572 0.000163
460 8 0.000050 0.008409 0.000162
780 2 0.000091 0.001133 0.000248
80 2 0.000008 0.000581 0.000021
500 32 0.000056 0.036187 0.000165
900 16 0.000105 0.021013 0.000274
680 16 0.000073 0.022094 0.000211
760 8 0.000078 0.009715 0.000244
280 4 0.000030 0.004300 0.000104
20 32 0.000003 0.013134 0.000005
760 2 0.000099 0.000903 0.000279
60 8 0.000005 0.008418 0.000012
360 16 0.000038 0.022820 0.000137
660 2 0.000076 0.000715 0.000215
200 32 0.000019 0.025365 0.000074
680 32 0.000075 0.044053 0.000216
440 2 0.000048 0.000913 0.000145
180 4 0.000018 0.003876 0.000082
380 8 0.000043 0.009543 0.000141
800 8 0.000089 0.008446 0.000257
960 16 0.000107 0.024411 0.000299
560 2 0.000049 0.000479 0.000156
300 32 0.000031 0.026370 0.000126
840 4 0.000083 0.003290 0.000250
900 8 0.000109 0.010062 0.000342
360 8 0.000037 0.010291 0.000128
860 16 0.000093 0.022599 0.000268
600 8 0.000065 0.010723 0.000198
900 32 0.000120 0.044664 0.000294
880 8 0.000071 0.011589 0.000240
600 16 0.000065 0.023122 0.000202
700 4 0.000087 0.002722 0.000241
980 8 0.000114 0.009711 0.000320
720 16 0.000076 0.020886 0.000233
640 8 0.000072 0.009860 0.000240
140 8 0.000015 0.009839 0.000081
180 2 0.000019 0.001296 0.000099
820 4 0.000096 0.003956 0.000285
1000 4 0.000119 0.003682 0.000318
880 2 0.000125 0.000567 0.000286
340 32 0.000033 0.046194 0.000125
300 32 0.000031 0.038318 0.000113
540 8 0.000062 0.011593 0.000193
60 4 0.000005 0.002392 0.000013
240 16 0.000025 0.019674 0.000092
560 8 0.000056 0.009049 0.000181
800 32 0.000099 0.054177 0.000287
620 32 0.000067 0.044225 0.000199
20 32 0.000002 0.008156 0.000003
800 16 0.000091 0.022553 0.000249
160 16 0.000016 0.021664 0.000070
140 4 0.000014 0.003728 0.000072
160 4 0.000016 0.003766 0.000080
560 4 0.000061 0.002460 0.000191
520 2 0.000061 0.000818 0.000188
600 2 0.000074 0.000674 0.000216
780 4 0.000088 0.004576 0.000241
400 4 0.000043 0.003734 0.000132
520 32 0.000056 0.048454 0.000172
800 2 0.000091 0.000489 0.000258
940 2 0.000129 0.000731 0.000320
240 8 0.000026 0.008188 0.000089
340 4 0.000037 0.004053 0.000124
340 8 0.000031 0.007069 0.000137
160 32 0.000017 0.034919 0.000069
680 8 0.000075 0.011164 0.000216
880 4 0.000112 0.004564 0.000299
740 16 0.000088 0.024364 0.000245
920 2 0.000110 0.000910 0.000313
860 16 0.000085 0.021126 0.000239
880 16 0.000095 0.023173 0.000271
220 8 0.000024 0.010409 0.000089
80 32 0.000008 0.021770 0.000017
120 8 0.000012 0.010312 0.000025
860 2 0.000129 0.001525 0.000287
680 16 0.000077 0.022827 0.000216
600 32 0.000066 0.047180 0.000203
980 8 0.000114 0.010590 0.000346
500 32 0.000062 0.044581 0.000202
280 16 0.000030 0.021182 0.000104
580 16 0.000051 0.024184 0.000200
840 16 0.000067 0.024846 0.000217
420 32 0.000042 0.040146 0.000153
600 8 0.000072 0.010101 0.000219
780 8 0.000093 0.010332 0.000253
200 8 0.000023 0.009719 0.000100
380 32 0.000041 0.029784 0.000123
840 32 0.000100 0.041013 0.000264
80 8 0.000007 0.007158 0.000015
320 32 0.000030 0.039977 0.000120
400 32 0.000043 0.036719 0.000123
140 32 0.000014 0.031753 0.000068
440 4 0.000038 0.003425 0.000122
260 2 0.000022 0.000808 0.000108
380 8 0.000039 0.009143 0.000125
380 4 0.000040 0.002804 0.000130
800 8 0.000087 0.010359 0.000249
740 32 0.000083 0.043453 0.000249
280 32 0.000029 0.037304 0.000100
740 4 0.000092 0.003270 0.000244
660 32 0.000076 0.046127 0.000234
280 2 0.000039 0.001596 0.000112
320 2 0.000038 0.000425 0.000140
900 16 0.000115 0.022488 0.000323
280 8 0.000030 0.009619 0.000109
920 4 0.000099 0.004001 0.000274
440 16 0.000047 0.020879 0.000143
200 16 0.000024 0.018929 0.000088
40 16 0.000004 0.006290 0.000010
560 16 0.000061 0.017743 0.000190
500 16 0.000046 0.022766 0.000142
720 4 0.000084 0.003335 0.000247
960 2 0.000140 0.000834 0.000323
240 2 0.000025 0.001327 0.000098
920 32 0.000096 0.037496 0.000280
200 4 0.000022 0.004051 0.000086
100 4 0.000011 0.003244 0.000028
220 2 0.000025 0.001404 0.000086
440 2 0.000046 0.000616 0.000145
900 8 0.000106 0.011394 0.000297
180 8 0.000019 0.009274 0.000085
100 2 0.000014 0.001586 0.000028
560 2 0.000060 0.000608 0.000180
580 4 0.000073 0.002913 0.000203
640 4 0.000072 0.003740 0.000214
20 2 0.000003 0.000958 0.000004
920 16 0.000099 0.023978 0.000286
400 8 0.000041 0.009295 0.000145
500 8 0.000055 0.009703 0.000157
820 32 0.000093 0.030323 0.000241
220 4 0.000023 0.003940 0.000086
420 8 0.000042 0.009324 0.000146
820 8 0.000090 0.008482 0.000242
620 8 0.000066 0.011948 0.000194
880 32 0.000108 0.051127 0.000263
560 32 0.000057 0.033559 0.000191
260 4 0.000030 0.003289 0.000110
1000 8 0.000116 0.008573 0.000343
240 4 0.000023 0.003731 0.000087
120 16 0.000012 0.017147 0.000025
960 4 0.000106 0.003679 0.000283
960 16 0.000113 0.018612 0.000329
600 4 0.000068 0.003327 0.000207
700 32 0.000078 0.049013 0.000219
1000 16 0.000112 0.020914 0.000315
980 16 0.000141 0.017902 0.000319
860 4 0.000100 0.003448 0.000281
40 2 0.000004 0.001000 0.000008
60 8 0.000006 0.009324 0.000012
360 32 0.000042 0.042952 0.000136
380 16 0.000039 0.021762 0.000124
20 4 0.000003 0.003546 0.000004
360 16 0.000041 0.018888 0.000134
360 8 0.000038 0.009912 0.000135
760 32 0.000082 0.045357 0.000246
100 16 0.000008 0.010736 0.000019
360 4 0.000030 0.002488 0.000108
780 2 0.000090 0.000599 0.000248
720 2 0.000097 0.003580 0.000259
740 2 0.000081 0.001064 0.000283
700 16 0.000072 0.023916 0.000233
600 16 0.000065 0.023099 0.000195
80 2 0.000009 0.002658 0.000021
140 2 0.000010 0.000910 0.000059
540 4 0.000063 0.003770 0.000186
480 2 0.000060 0.001331 0.000177
760 2 0.000092 0.000580 0.000274
840 2 0.000088 0.000805 0.000221
900 4 0.000090 0.003305 0.000267
820 16 0.000076 0.017832 0.000219
700 8 0.000056 0.010300 0.000181
760 4 0.000069 0.002884 0.000179
940 4 0.000092 0.003307 0.000346
980 2 0.000129 0.000610 0.000325
60 32 0.000004 0.021790 0.000011
480 8 0.000039 0.009123 0.000145
940 16 0.000078 0.020946 0.000227
180 32 0.000013 0.024859 0.000072
420 16 0.000038 0.021785 0.000161
520 4 0.000045 0.005042 0.000150
500 4 0.000050 0.003692 0.000147
900 32 0.000087 0.040688 0.000226
800 4 0.000063 0.007029 0.000184
640 32 0.000075 0.036905 0.000193
960 32 0.000121 0.046299 0.000288
160 2 0.000016 0.000698 0.000084
620 16 0.000073 0.023329 0.000200
220 16 0.000021 0.020610 0.000078
700 4 0.000073 0.003071 0.000218
460 2 0.000054 0.000396 0.000155
120 4 0.000012 0.003197 0.000025
140 16 0.000014 0.020217 0.000077
20 16 0.000002 0.006002 0.000003
880 8 0.000106 0.008864 0.000310
620 2 0.000071 0.000418 0.000205
580 2 0.000079 0.000738 0.000212
980 32 0.000113 0.046799 0.000342
540 16 0.000055 0.023680 0.000172
300 4 0.000031 0.003827 0.000110
920 8 0.000103 0.009543 0.000307
20 8 0.000003 0.006373 0.000003
620 4 0.000068 0.004512 0.000195
520 8 0.000057 0.012402 0.000190
860 8 0.000086 0.010721 0.000251
680 4 0.000073 0.004543 0.000217
40 32 0.000004 0.010996 0.000008
240 32 0.000024 0.034725 0.000086
660 16 0.000072 0.020600 0.000221
960 8 0.000093 0.009489 0.000267
260 16 0.000022 0.021818 0.000111
460 32 0.000053 0.041865 0.000176
980 4 0.000113 0.003427 0.000327
360 2 0.000038 0.001167 0.000132
480 4 0.000060 0.003117 0.000159
40 4 0.000004 0.002756 0.000008
340 16 0.000039 0.020967 0.000121
260 8 0.000026 0.010743 0.000105
80 4 0.000008 0.003664 0.000017
200 2 0.000020 0.000762 0.000080
100 32 0.000010 0.033215 0.000021
500 2 0.000057 0.000948 0.000156
180 4 0.000017 0.003185 0.000078
320 8 0.000033 0.009693 0.000108
440 8 0.000048 0.009641 0.000161
60 2 0.000008 0.001169 0.000016
640 16 0.000070 0.021794 0.000226
300 2 0.000037 0.000595 0.000111
680 2 0.000082 0.000914 0.000249
380 2 0.000050 0.001422 0.000149
300 16 0.000031 0.021146 0.000118
300 8 0.000030 0.009853 0.000112
1000 32 0.000114 0.047221 0.000333
40 8 0.000004 0.007385 0.000008
220 32 0.000023 0.049158 0.000094
480 32 0.000053 0.041287 0.000160
540 2 0.000070 0.001472 0.000185
460 8 0.000052 0.010357 0.000187
