size threads sequential_time parallel_time builtin_time
450000 8 0.057624 0.049620 0.261746
250000 4 0.027498 0.026432 0.116847
350000 2 0.044386 0.037826 0.200741
550000 4 0.069095 0.058987 0.329702
900000 4 0.111623 0.098878 0.387304
100000 16 0.011389 0.011220 0.051466
1000000 2 0.120257 0.110979 0.529446
1000000 16 0.119583 0.111832 0.528163
600000 16 0.075508 0.069732 0.357905
550000 8 0.069155 0.059240 0.325187
400000 8 0.048948 0.043796 0.230430
750000 8 0.093872 0.081274 0.461500
200000 16 0.020543 0.021763 0.091637
500000 2 0.063351 0.053811 0.248481
250000 32 0.027367 0.028448 0.116856
450000 16 0.055845 0.049009 0.262872
350000 8 0.042779 0.038359 0.200315
400000 4 0.047275 0.043543 0.229827
700000 2 0.089992 0.080024 0.361382
950000 16 0.123778 0.110036 0.500278
650000 32 0.079755 0.072296 0.273645
600000 2 0.077134 0.065970 0.357650
700000 32 0.090247 0.077650 0.359361
750000 32 0.092069 0.081944 0.456030
450000 32 0.056178 0.050758 0.261485
700000 16 0.089818 0.075705 0.360734
850000 32 0.110373 0.096309 0.442962
200000 16 0.020548 0.021809 0.093047
550000 16 0.069916 0.059963 0.326038
700000 32 0.090158 0.076447 0.359097
500000 2 0.062478 0.053858 0.248892
200000 2 0.020547 0.021515 0.091698
700000 2 0.090163 0.079292 0.358074
300000 16 0.036320 0.032796 0.171554
750000 2 0.091926 0.081265 0.464825
650000 8 0.080365 0.069754 0.269424
600000 16 0.076228 0.066202 0.358065
150000 32 0.016745 0.017384 0.067694
900000 32 0.113160 0.101377 0.383805
500000 32 0.062219 0.055497 0.249175
50000 4 0.004682 0.005266 0.016849
550000 2 0.069849 0.059807 0.326061
150000 16 0.016779 0.016599 0.067941
550000 4 0.069068 0.059326 0.325472
600000 8 0.076910 0.065036 0.358014
750000 32 0.091927 0.082410 0.458108
800000 16 0.102554 0.090120 0.339830
450000 2 0.057408 0.049972 0.261578
300000 8 0.037927 0.032885 0.168867
650000 4 0.079072 0.070297 0.269402
1000000 4 0.120395 0.111338 0.524830
250000 4 0.027403 0.026574 0.116929
950000 8 0.124538 0.106831 0.503202
900000 8 0.112034 0.099211 0.386123
400000 32 0.047230 0.044101 0.230058
200000 4 0.020576 0.020880 0.093881
900000 2 0.112173 0.100971 0.387760
750000 8 0.093213 0.083916 0.456730
1000000 8 0.121057 0.115328 0.531809
100000 4 0.011327 0.010492 0.051392
850000 2 0.109552 0.098787 0.444286
450000 8 0.055960 0.050016 0.261679
300000 2 0.037354 0.032218 0.169393
600000 2 0.075597 0.067663 0.358235
150000 4 0.016727 0.015986 0.068004
700000 8 0.090291 0.074856 0.357520
50000 32 0.004681 0.006938 0.016626
350000 16 0.043009 0.037647 0.200111
950000 16 0.123393 0.105779 0.499801
250000 16 0.027418 0.027433 0.117648
250000 8 0.027469 0.027638 0.117650
450000 4 0.056156 0.048702 0.263202
500000 16 0.062452 0.053505 0.249673
300000 4 0.036419 0.032127 0.168564
350000 2 0.043722 0.038196 0.199686
400000 16 0.047145 0.043814 0.230078
800000 2 0.103886 0.091775 0.336334
800000 32 0.103593 0.088453 0.339132
1000000 16 0.119512 0.109404 0.526678
50000 16 0.004679 0.006020 0.016751
50000 8 0.004700 0.005575 0.016960
100000 32 0.011836 0.013231 0.051054
650000 2 0.081671 0.072301 0.273860
400000 2 0.048472 0.043901 0.231410
1000000 2 0.119546 0.113506 0.529905
500000 8 0.062595 0.054710 0.250335
600000 32 0.076969 0.066355 0.360983
650000 16 0.081594 0.071532 0.271647
150000 8 0.016738 0.017368 0.067739
300000 32 0.037359 0.033595 0.169125
450000 16 0.056154 0.049172 0.261414
750000 4 0.092145 0.081353 0.456888
250000 32 0.027508 0.027637 0.117150
150000 2 0.016835 0.016430 0.067305
200000 32 0.020571 0.023243 0.094201
350000 4 0.042854 0.038713 0.202639
550000 8 0.068927 0.060129 0.326324
650000 32 0.079285 0.071100 0.270752
350000 32 0.042785 0.039200 0.201025
750000 16 0.094090 0.081243 0.457520
450000 32 0.055930 0.049317 0.263058
350000 8 0.042781 0.037915 0.196981
100000 16 0.011848 0.011230 0.051016
950000 32 0.124845 0.104903 0.497143
50000 2 0.004680 0.005350 0.018160
600000 4 0.075933 0.065370 0.357743
950000 2 0.127639 0.108423 0.499806
200000 8 0.021079 0.021498 0.092859
900000 16 0.111656 0.099132 0.386360
