size threads sequential_time parallel_time builtin_time
500000 2 0.066945 0.060072 0.188489
900000 32 0.129842 0.123946 0.363933
550000 16 0.074304 0.072225 0.213173
50000 2 0.006106 0.005678 0.017434
650000 2 0.088105 0.077753 0.248323
250000 32 0.032218 0.054692 0.091400
150000 8 0.019115 0.023201 0.053676
900000 4 0.126653 0.110426 0.362589
500000 8 0.066790 0.056532 0.187991
750000 32 0.103249 0.105507 0.291389
550000 32 0.073985 0.087030 0.208670
500000 16 0.068616 0.061708 0.189499
150000 16 0.019787 0.033821 0.053013
800000 8 0.110900 0.098225 0.318651
800000 32 0.111774 0.110321 0.310458
650000 8 0.088808 0.075331 0.250142
100000 8 0.012649 0.017489 0.036270
700000 2 0.097091 0.080747 0.271842
350000 8 0.045845 0.042026 0.128800
550000 2 0.073885 0.070306 0.214633
600000 8 0.081904 0.075253 0.227604
300000 8 0.039123 0.036198 0.110031
900000 8 0.127785 0.105097 0.353215
200000 2 0.026236 0.022999 0.071678
950000 32 0.131801 0.134517 0.377260
450000 8 0.060889 0.054726 0.167161
350000 32 0.046598 0.067654 0.131314
450000 4 0.060550 0.050995 0.167386
350000 16 0.046251 0.052933 0.130665
350000 8 0.047338 0.045820 0.131781
1000000 2 0.140787 0.119474 0.397884
950000 4 0.132776 0.115331 0.375855
800000 16 0.110305 0.098022 0.310470
850000 32 0.118342 0.114913 0.340620
350000 4 0.045841 0.042384 0.133636
750000 32 0.103149 0.106229 0.297867
150000 16 0.018965 0.036516 0.052539
700000 2 0.096793 0.079233 0.269392
450000 2 0.060064 0.055242 0.167206
250000 2 0.032309 0.028901 0.089882
950000 8 0.132509 0.107579 0.377580
400000 4 0.053084 0.045275 0.146089
750000 2 0.103045 0.084571 0.290603
100000 8 0.012470 0.020633 0.034695
850000 2 0.117474 0.104126 0.332585
200000 32 0.027110 0.054693 0.072187
750000 16 0.105607 0.095110 0.290321
500000 16 0.067824 0.068395 0.189993
250000 16 0.031964 0.036854 0.091023
50000 4 0.006429 0.007340 0.016705
350000 2 0.045617 0.041180 0.128360
100000 2 0.012765 0.012635 0.034222
200000 16 0.025470 0.034748 0.070556
600000 2 0.081488 0.078534 0.227846
850000 4 0.118878 0.096867 0.334244
550000 32 0.074108 0.087915 0.207833
650000 2 0.089323 0.077052 0.250489
600000 4 0.081488 0.067549 0.229790
900000 4 0.124907 0.109638 0.354995
900000 32 0.126441 0.122599 0.355456
250000 32 0.032247 0.063299 0.093295
700000 16 0.095118 0.081506 0.270927
700000 32 0.096520 0.102821 0.270958
1000000 8 0.139672 0.116309 0.395300
800000 4 0.110743 0.095028 0.311710
500000 4 0.067089 0.059150 0.188244
200000 8 0.025560 0.025136 0.070609
1000000 16 0.138833 0.122377 0.407704
500000 32 0.067579 0.077959 0.186901
700000 4 0.096735 0.080165 0.270695
650000 32 0.087945 0.091618 0.250291
450000 32 0.060469 0.075390 0.167487
550000 16 0.074242 0.068821 0.208386
150000 4 0.019090 0.021261 0.051872
550000 4 0.073779 0.064365 0.208621
400000 2 0.053129 0.050148 0.147966
750000 8 0.102986 0.087164 0.292306
550000 8 0.073815 0.063066 0.207526
150000 2 0.018604 0.019378 0.051762
850000 16 0.118719 0.105006 0.333074
950000 2 0.132172 0.110223 0.375355
150000 32 0.019757 0.052651 0.053880
50000 32 0.006192 0.053744 0.016780
400000 16 0.054585 0.056122 0.146693
800000 8 0.111249 0.092973 0.311847
400000 8 0.052776 0.050242 0.146816
500000 2 0.067944 0.059650 0.188325
600000 32 0.081876 0.086672 0.228194
850000 8 0.120059 0.095291 0.342037
900000 2 0.126865 0.109327 0.355803
300000 2 0.039784 0.038168 0.113254
200000 4 0.025318 0.026401 0.070064
400000 32 0.052173 0.070646 0.148503
50000 2 0.005958 0.005907 0.017149
950000 16 0.133241 0.112971 0.374320
100000 4 0.013082 0.012824 0.034915
450000 16 0.060922 0.060863 0.168112
250000 4 0.032711 0.029509 0.089407
150000 8 0.019251 0.022555 0.051690
650000 16 0.088119 0.075689 0.250558
50000 8 0.005635 0.011893 0.015688
500000 8 0.067052 0.058226 0.196213
100000 16 0.012420 0.024979 0.035976
750000 4 0.103386 0.085376 0.292225
600000 16 0.081696 0.081091 0.228445
300000 32 0.040609 0.063424 0.108800
50000 16 0.005951 0.028724 0.016822
300000 16 0.039513 0.043837 0.108409
800000 2 0.111732 0.097932 0.318793
800000 32 0.109843 0.109508 0.310624
700000 8 0.095574 0.082035 0.271027
900000 16 0.125726 0.108563 0.353220
300000 4 0.039954 0.035844 0.111203
100000 32 0.013180 0.054962 0.035963
650000 8 0.088899 0.078446 0.255101
1000000 4 0.139972 0.115897 0.397662
250000 8 0.031967 0.032612 0.089762
1000000 32 0.140310 0.136540 0.406110
650000 4 0.088032 0.074402 0.250054
450000 4 0.060602 0.053640 0.167170
300000 8 0.038572 0.036735 0.109599
750000 2 0.103208 0.090196 0.290077
550000 8 0.073975 0.065866 0.210324
750000 16 0.104413 0.088476 0.288968
400000 32 0.053509 0.074826 0.146575
750000 4 0.103510 0.079581 0.289899
400000 8 0.054041 0.050362 0.146561
150000 8 0.018568 0.023466 0.051535
350000 16 0.045677 0.052948 0.129070
550000 16 0.073847 0.073768 0.207131
650000 4 0.089864 0.078459 0.255517
250000 2 0.032687 0.030943 0.096563
900000 8 0.125703 0.103479 0.353726
600000 2 0.081942 0.074413 0.233489
250000 32 0.032455 0.060294 0.093035
500000 16 0.067006 0.064503 0.189341
200000 2 0.025833 0.025969 0.069692
200000 8 0.025155 0.026284 0.071045
400000 4 0.054784 0.048592 0.148448
50000 2 0.006853 0.007388 0.018086
350000 4 0.045655 0.037000 0.131468
850000 4 0.117464 0.101860 0.332505
50000 8 0.005910 0.014447 0.016821
300000 16 0.040700 0.044254 0.110416
150000 32 0.019429 0.061440 0.053487
500000 32 0.066681 0.077673 0.190341
950000 32 0.132517 0.121904 0.378478
500000 8 0.066800 0.056770 0.187966
250000 4 0.031847 0.028902 0.091387
500000 4 0.067562 0.057989 0.188927
800000 8 0.110435 0.091762 0.310201
450000 16 0.060066 0.060246 0.169180
850000 2 0.117635 0.102467 0.334791
150000 2 0.019177 0.021804 0.054185
850000 16 0.118472 0.099443 0.333630
950000 16 0.133884 0.113386 0.376011
1000000 2 0.139076 0.112859 0.395305
500000 2 0.068244 0.057797 0.188588
150000 4 0.019422 0.015592 0.052167
350000 32 0.045975 0.072692 0.129470
1000000 4 0.138943 0.118050 0.396147
900000 4 0.125570 0.109167 0.356286
950000 8 0.132194 0.113015 0.374799
550000 4 0.074470 0.063640 0.209783
450000 8 0.063047 0.057247 0.166834
900000 2 0.126612 0.105184 0.353648
750000 32 0.102722 0.100580 0.290069
300000 4 0.038947 0.035919 0.109413
750000 8 0.103139 0.086152 0.293361
700000 4 0.095582 0.081251 0.270847
650000 32 0.090504 0.095927 0.249029
450000 32 0.061673 0.077645 0.167702
700000 8 0.096611 0.079899 0.270674
600000 4 0.082553 0.068730 0.227818
650000 8 0.088036 0.078360 0.250965
800000 16 0.109967 0.098814 0.310556
100000 8 0.013889 0.016149 0.033155
800000 32 0.112760 0.110638 0.311712
650000 2 0.088559 0.078664 0.250335
250000 16 0.032162 0.037776 0.090753
900000 32 0.125745 0.115639 0.355531
150000 16 0.020212 0.032951 0.051480
1000000 32 0.141053 0.135978 0.396425
100000 2 0.013688 0.012067 0.034798
550000 2 0.073951 0.070183 0.209239
450000 2 0.060733 0.053314 0.167471
1000000 16 0.140127 0.120410 0.397680
200000 4 0.024934 0.023062 0.071753
100000 16 0.013531 0.031029 0.033896
50000 16 0.007330 0.024792 0.015226
300000 32 0.040019 0.062044 0.110381
350000 2 0.046234 0.043312 0.129700
850000 8 0.117637 0.097879 0.334505
50000 4 0.005902 0.007614 0.015315
300000 2 0.039279 0.036133 0.109720
850000 32 0.117734 0.118940 0.335453
50000 32 0.005794 0.054485 0.016425
250000 8 0.032203 0.030754 0.090331
950000 2 0.134074 0.120459 0.376345
650000 16 0.089674 0.080750 0.249931
800000 2 0.110314 0.101947 0.312286
200000 32 0.026116 0.057306 0.072529
900000 16 0.125198 0.113109 0.353048
600000 16 0.082350 0.079248 0.228435
400000 16 0.053488 0.056789 0.148192
100000 4 0.013950 0.013568 0.033119
950000 4 0.132550 0.108585 0.376751
700000 16 0.098138 0.088017 0.276824
800000 4 0.110230 0.092140 0.312457
550000 32 0.073757 0.091261 0.207971
200000 16 0.025870 0.037616 0.071439
600000 8 0.081926 0.073600 0.229244
700000 2 0.097242 0.083744 0.270906
600000 32 0.081661 0.095114 0.228314
400000 2 0.053744 0.046619 0.146807
100000 32 0.013004 0.054896 0.036180
700000 32 0.095628 0.099546 0.271402
1000000 8 0.139020 0.112252 0.398216
350000 8 0.045658 0.041596 0.128865
350000 4 0.045496 0.042142 0.129732
800000 2 0.110219 0.094463 0.309441
450000 16 0.062201 0.058098 0.167731
1000000 4 0.139651 0.116588 0.396821
150000 32 0.019660 0.057417 0.052280
950000 8 0.133495 0.109757 0.375545
950000 32 0.133773 0.125602 0.373989
750000 16 0.105371 0.095862 0.292166
900000 4 0.126435 0.103259 0.354194
150000 8 0.019538 0.021733 0.052327
850000 4 0.119549 0.097966 0.334991
400000 16 0.052683 0.052864 0.146923
350000 32 0.046940 0.064772 0.130695
100000 16 0.011928 0.022614 0.034553
500000 8 0.067039 0.053027 0.188713
150000 4 0.019485 0.019195 0.051680
650000 16 0.088383 0.080184 0.258809
850000 32 0.117892 0.111596 0.334957
850000 2 0.118963 0.099275 0.339524
250000 8 0.031749 0.032752 0.090008
600000 8 0.081301 0.076129 0.227571
50000 2 0.006105 0.006095 0.015994
100000 8 0.012565 0.018333 0.033712
200000 2 0.025252 0.022211 0.070348
800000 32 0.110277 0.110270 0.317824
300000 4 0.040930 0.034267 0.108677
900000 2 0.124819 0.101328 0.360565
100000 4 0.013134 0.011993 0.033343
850000 8 0.117329 0.094864 0.333525
550000 32 0.074385 0.088538 0.209412
350000 16 0.046173 0.055186 0.129685
100000 32 0.013391 0.047488 0.036083
450000 4 0.060899 0.052068 0.167745
550000 16 0.073995 0.074779 0.208670
1000000 32 0.140616 0.132599 0.404505
700000 32 0.097513 0.104988 0.271093
650000 32 0.089752 0.091135 0.249322
700000 4 0.098715 0.080239 0.270015
150000 2 0.018780 0.020820 0.053468
250000 16 0.031937 0.041033 0.091581
250000 2 0.032811 0.029984 0.089725
600000 32 0.081838 0.090713 0.229590
950000 16 0.131363 0.113398 0.375499
450000 32 0.061471 0.077836 0.167246
100000 2 0.013380 0.013158 0.033913
900000 16 0.125911 0.106808 0.361713
300000 16 0.040856 0.047342 0.108796
950000 4 0.133440 0.113710 0.375827
200000 32 0.024950 0.053272 0.071600
200000 8 0.025326 0.024932 0.072364
750000 32 0.103780 0.104330 0.291836
250000 32 0.032037 0.053257 0.090246
50000 8 0.006140 0.014428 0.016395
50000 16 0.006427 0.022742 0.017471
200000 16 0.025372 0.035238 0.071492
1000000 2 0.140390 0.125289 0.395442
300000 2 0.040805 0.037636 0.109322
700000 16 0.096185 0.083687 0.270260
500000 16 0.067045 0.063542 0.189916
650000 8 0.088212 0.075562 0.250594
600000 16 0.081094 0.078578 0.229637
1000000 16 0.139711 0.121501 0.395390
150000 16 0.019459 0.034466 0.052681
800000 16 0.110466 0.098072 0.313549
800000 8 0.110342 0.090793 0.311234
650000 4 0.088288 0.074081 0.251753
400000 4 0.054405 0.048775 0.150749
300000 32 0.040355 0.053275 0.109015
700000 8 0.095996 0.076470 0.269618
750000 2 0.103779 0.084549 0.291467
900000 32 0.125028 0.118031 0.353418
700000 2 0.097418 0.087118 0.272350
600000 2 0.082278 0.075558 0.234173
450000 8 0.060300 0.053919 0.166865
850000 16 0.117169 0.103565 0.336301
350000 8 0.045703 0.042689 0.129590
250000 4 0.031871 0.030730 0.090923
600000 4 0.082517 0.072097 0.229198
50000 4 0.006183 0.008430 0.016327
550000 2 0.074129 0.067067 0.206891
350000 2 0.046965 0.040545 0.128356
300000 8 0.039059 0.036827 0.108820
200000 4 0.025535 0.022430 0.071360
450000 2 0.063546 0.058952 0.167079
500000 32 0.068508 0.072033 0.190842
400000 2 0.052579 0.045820 0.148557
650000 2 0.089394 0.081975 0.250156
750000 4 0.105361 0.088514 0.290910
550000 8 0.074124 0.065643 0.208816
1000000 8 0.139755 0.119216 0.399282
400000 32 0.053534 0.071137 0.149601
500000 2 0.069138 0.060588 0.188270
900000 8 0.124927 0.103403 0.353257
950000 2 0.132747 0.119317 0.389001
50000 32 0.006766 0.037318 0.016431
800000 4 0.110649 0.090176 0.311607
500000 4 0.066715 0.058110 0.192946
550000 4 0.073924 0.064557 0.207766
400000 8 0.053151 0.048697 0.147573
750000 8 0.104983 0.086241 0.293686
150000 2 0.020203 0.019868 0.052852
700000 8 0.097104 0.081530 0.270747
600000 4 0.081118 0.072232 0.227861
250000 4 0.031832 0.030873 0.090696
750000 4 0.103372 0.083941 0.290548
350000 4 0.046784 0.041888 0.128451
50000 8 0.006283 0.013060 0.016796
550000 8 0.074971 0.065620 0.208767
600000 16 0.081846 0.078235 0.228895
450000 8 0.060605 0.052517 0.168291
150000 4 0.019167 0.021006 0.052559
850000 16 0.117733 0.102751 0.336831
800000 4 0.110532 0.092261 0.312243
700000 32 0.097624 0.098417 0.269677
850000 32 0.120893 0.108995 0.342594
400000 16 0.052802 0.053073 0.150542
950000 4 0.134111 0.115455 0.386294
1000000 4 0.139362 0.116832 0.398768
300000 32 0.040860 0.057676 0.107779
650000 4 0.088488 0.073255 0.251246
850000 2 0.120994 0.104306 0.334630
350000 2 0.045886 0.045605 0.128799
750000 8 0.105985 0.085936 0.292019
950000 8 0.133253 0.111905 0.376048
400000 2 0.053548 0.047429 0.147218
100000 4 0.012897 0.013738 0.033835
550000 2 0.074907 0.073491 0.209846
600000 32 0.081861 0.088173 0.228886
100000 2 0.013041 0.011564 0.034663
50000 2 0.005726 0.006820 0.016741
750000 32 0.102727 0.104520 0.291144
700000 4 0.096004 0.082240 0.273864
350000 16 0.045922 0.049288 0.130282
850000 8 0.117481 0.100059 0.336527
800000 16 0.110940 0.096727 0.323092
200000 2 0.026172 0.025514 0.071750
700000 2 0.095752 0.083753 0.272841
950000 2 0.134388 0.119229 0.389573
750000 2 0.103084 0.087315 0.290508
150000 16 0.019514 0.027907 0.051469
300000 4 0.039671 0.034400 0.109962
850000 4 0.117391 0.098084 0.334211
550000 4 0.074354 0.066507 0.208887
50000 16 0.005633 0.019932 0.016799
300000 2 0.041202 0.034329 0.109674
200000 4 0.025551 0.023818 0.070555
900000 4 0.125947 0.107617 0.356631
150000 8 0.019662 0.020871 0.052707
1000000 8 0.139458 0.110033 0.396045
900000 8 0.128059 0.108565 0.355401
800000 2 0.111791 0.097326 0.312135
750000 16 0.103745 0.094524 0.301940
900000 2 0.124631 0.106006 0.355324
1000000 2 0.140894 0.120976 0.396457
450000 2 0.063385 0.056348 0.166991
450000 16 0.060293 0.059992 0.168621
900000 16 0.125209 0.107837 0.356078
250000 8 0.032605 0.030326 0.093101
1000000 32 0.139006 0.129368 0.397172
950000 32 0.133256 0.121581 0.379930
550000 32 0.073907 0.086300 0.213943
950000 16 0.133811 0.116441 0.377418
600000 2 0.081406 0.075715 0.228630
250000 2 0.032388 0.031015 0.092686
450000 32 0.061513 0.074509 0.167710
650000 8 0.088702 0.075922 0.249712
200000 32 0.026024 0.052840 0.069853
50000 32 0.006563 0.040453 0.016208
500000 2 0.067740 0.059397 0.188237
150000 32 0.019595 0.048046 0.052292
800000 8 0.111738 0.093445 0.311627
400000 4 0.052728 0.047123 0.147310
1000000 16 0.139409 0.120906 0.408325
350000 8 0.045660 0.043677 0.129283
100000 16 0.012320 0.022594 0.034241
300000 8 0.039052 0.035234 0.109942
100000 8 0.013518 0.016401 0.035698
700000 16 0.096088 0.090384 0.271688
900000 32 0.124726 0.116285 0.354863
250000 32 0.032328 0.051114 0.090796
450000 4 0.060695 0.053548 0.172682
600000 8 0.081495 0.074236 0.228772
50000 4 0.005805 0.007744 0.016720
500000 8 0.067123 0.058544 0.188550
650000 16 0.088653 0.080632 0.256822
650000 2 0.088373 0.080698 0.251556
500000 16 0.067358 0.066318 0.189178
300000 16 0.039887 0.041875 0.108913
200000 8 0.025502 0.026995 0.071141
550000 16 0.073819 0.073297 0.211347
500000 32 0.067885 0.071752 0.194597
350000 32 0.045530 0.066071 0.129668
650000 32 0.089415 0.090938 0.249208
250000 16 0.032912 0.041631 0.089855
100000 32 0.012159 0.042561 0.034237
500000 4 0.067410 0.053293 0.189444
800000 32 0.110278 0.109701 0.312187
400000 8 0.055797 0.050925 0.153441
400000 32 0.052558 0.071423 0.147504
200000 16 0.026523 0.039819 0.071031
550000 16 0.073789 0.072231 0.208415
250000 16 0.032369 0.034892 0.089802
200000 4 0.025303 0.023943 0.069979
450000 4 0.062552 0.053878 0.167458
900000 8 0.126978 0.104693 0.355335
950000 4 0.134348 0.114906 0.376767
750000 16 0.103484 0.088450 0.290583
450000 2 0.061239 0.056697 0.167786
400000 32 0.054039 0.065962 0.148188
300000 16 0.038712 0.040542 0.110390
700000 2 0.097227 0.086216 0.271709
550000 2 0.074151 0.066369 0.213489
100000 4 0.014621 0.013378 0.035292
350000 4 0.045372 0.042919 0.130804
1000000 2 0.140101 0.123145 0.406371
600000 8 0.081904 0.076727 0.233446
250000 4 0.031633 0.028793 0.090181
100000 16 0.012972 0.025897 0.034684
50000 16 0.005651 0.020030 0.016893
350000 8 0.045651 0.044917 0.129744
500000 16 0.067960 0.060614 0.189334
200000 2 0.024953 0.023851 0.070112
150000 8 0.018987 0.021748 0.051408
650000 8 0.089331 0.074302 0.250905
950000 2 0.133411 0.118424 0.378104
50000 8 0.005962 0.013736 0.015413
600000 2 0.081885 0.067137 0.228071
800000 16 0.111432 0.094382 0.315042
900000 32 0.126798 0.121863 0.355826
400000 4 0.053462 0.050053 0.147187
550000 8 0.074098 0.067364 0.211217
250000 32 0.032495 0.052510 0.090728
200000 8 0.024937 0.028253 0.072958
650000 16 0.089743 0.077713 0.251024
800000 32 0.111789 0.109025 0.313815
400000 16 0.054537 0.057602 0.149884
550000 32 0.073906 0.085122 0.209276
800000 4 0.110566 0.094071 0.314434
50000 32 0.006790 0.039990 0.016040
1000000 16 0.139562 0.114643 0.399060
650000 32 0.089824 0.094513 0.248802
250000 8 0.031720 0.027783 0.089692
1000000 4 0.139743 0.112559 0.396981
150000 2 0.020061 0.019345 0.051307
650000 2 0.089359 0.075961 0.252082
600000 16 0.082983 0.079158 0.230302
450000 8 0.061465 0.055657 0.168492
950000 32 0.132827 0.125836 0.382948
800000 2 0.110471 0.101317 0.312417
750000 4 0.105249 0.079968 0.291126
750000 32 0.103000 0.098721 0.294918
900000 4 0.127939 0.106901 0.355420
750000 8 0.103327 0.084209 0.290913
1000000 32 0.140823 0.127779 0.396952
950000 8 0.131976 0.105314 0.386595
100000 8 0.012243 0.017105 0.034288
850000 8 0.118611 0.097171 0.338221
850000 2 0.118563 0.106705 0.335854
800000 8 0.109822 0.094899 0.312185
200000 16 0.024894 0.034194 0.071186
850000 16 0.118167 0.100207 0.333553
450000 16 0.061277 0.059183 0.167725
500000 2 0.067430 0.057640 0.193540
700000 32 0.097141 0.093889 0.271009
600000 4 0.081349 0.075022 0.229710
100000 32 0.013534 0.043390 0.034856
550000 4 0.073887 0.062930 0.208852
400000 8 0.055026 0.050558 0.146421
300000 4 0.039426 0.033729 0.109607
700000 16 0.096683 0.090220 0.276782
500000 32 0.066530 0.077907 0.193062
400000 2 0.052685 0.046873 0.148691
200000 32 0.024963 0.048246 0.072641
600000 32 0.085625 0.091007 0.234428
150000 4 0.018405 0.021291 0.053721
350000 16 0.045683 0.048202 0.129905
350000 32 0.046248 0.061885 0.129241
500000 4 0.066824 0.056686 0.187903
900000 16 0.126765 0.113775 0.364270
150000 16 0.018376 0.029929 0.052045
100000 2 0.012859 0.010814 0.034684
300000 32 0.039303 0.062737 0.108662
700000 4 0.096258 0.083865 0.271218
50000 2 0.005631 0.006721 0.017171
450000 32 0.060277 0.068588 0.167476
250000 2 0.032090 0.030519 0.089062
950000 16 0.133922 0.115969 0.385241
150000 32 0.019709 0.044675 0.052984
900000 2 0.124610 0.102116 0.355490
850000 32 0.117856 0.109122 0.335243
650000 4 0.090059 0.076439 0.250945
350000 2 0.047018 0.046019 0.131031
750000 2 0.103907 0.085700 0.293648
50000 4 0.006305 0.007606 0.015558
500000 8 0.067501 0.056972 0.188596
700000 8 0.095749 0.080166 0.284616
850000 4 0.118330 0.092358 0.335392
300000 2 0.038762 0.038362 0.113152
1000000 8 0.139993 0.117938 0.397903
300000 8 0.039950 0.042014 0.112741
650000 16 0.088480 0.080953 0.251221
1000000 4 0.140764 0.118157 0.397381
1000000 16 0.139977 0.123346 0.397981
950000 32 0.133305 0.126509 0.387109
650000 4 0.088461 0.074937 0.256972
1000000 2 0.140091 0.125970 0.397938
350000 32 0.047151 0.060351 0.134993
150000 8 0.018535 0.027057 0.051759
1000000 8 0.139919 0.109854 0.396953
250000 4 0.032344 0.031153 0.092610
900000 8 0.124967 0.105754 0.356655
450000 32 0.061133 0.069418 0.167699
900000 32 0.125720 0.114181 0.366684
200000 2 0.025316 0.023228 0.070907
300000 32 0.041273 0.060648 0.109353
250000 16 0.032514 0.039616 0.089640
850000 2 0.118932 0.099446 0.335448
800000 2 0.110570 0.101579 0.312310
500000 4 0.066788 0.057493 0.189061
550000 4 0.074360 0.062320 0.212723
350000 16 0.045851 0.050676 0.129499
250000 32 0.032138 0.057561 0.092005
100000 4 0.014500 0.013453 0.034595
950000 4 0.132435 0.110708 0.376577
500000 8 0.066972 0.057580 0.189172
750000 16 0.103191 0.094732 0.297823
300000 2 0.039816 0.031832 0.108332
600000 8 0.081209 0.070222 0.229295
1000000 32 0.139988 0.125488 0.398241
200000 4 0.026333 0.022851 0.073295
250000 8 0.032219 0.034290 0.091765
450000 16 0.062062 0.061689 0.169015
50000 8 0.006271 0.012674 0.017056
50000 2 0.005953 0.006676 0.015777
300000 4 0.039399 0.037383 0.108007
400000 16 0.054248 0.054099 0.146790
50000 32 0.006554 0.033678 0.016441
650000 32 0.089513 0.092032 0.251027
350000 4 0.045692 0.042513 0.128716
500000 2 0.066803 0.061584 0.190209
50000 4 0.006172 0.009693 0.017209
150000 32 0.018969 0.050365 0.053677
100000 16 0.011976 0.026408 0.035158
550000 16 0.073907 0.070900 0.208859
150000 16 0.019082 0.031629 0.051766
450000 8 0.061276 0.053120 0.167890
700000 8 0.096726 0.081053 0.272928
350000 8 0.046560 0.043993 0.131909
200000 32 0.025775 0.046765 0.071083
750000 2 0.103539 0.082971 0.291305
850000 32 0.117797 0.112140 0.337219
400000 8 0.053339 0.051841 0.147058
800000 16 0.111665 0.095179 0.313864
100000 8 0.011956 0.015770 0.034815
900000 16 0.126433 0.104856 0.356156
200000 8 0.024967 0.026421 0.070924
600000 4 0.081139 0.071802 0.230573
800000 32 0.111110 0.103726 0.313397
500000 16 0.067999 0.059999 0.188706
700000 16 0.095464 0.087732 0.276912
400000 4 0.053274 0.050105 0.147195
550000 2 0.074140 0.063886 0.209105
100000 32 0.012769 0.040827 0.034643
150000 4 0.019553 0.020981 0.051405
950000 8 0.132343 0.112261 0.376560
700000 2 0.097240 0.086458 0.271805
400000 32 0.054490 0.072779 0.147587
650000 2 0.089097 0.082819 0.257777
600000 2 0.082374 0.075701 0.229192
350000 2 0.045883 0.042460 0.128184
550000 8 0.073629 0.063621 0.209402
450000 4 0.061625 0.053621 0.167513
950000 16 0.134547 0.112550 0.387146
850000 16 0.118194 0.103276 0.335418
100000 2 0.012878 0.012801 0.036224
600000 32 0.081039 0.088248 0.229737
450000 2 0.061355 0.052229 0.170892
800000 4 0.111936 0.092894 0.312962
950000 2 0.134567 0.120716 0.376576
50000 16 0.007633 0.018188 0.017309
750000 32 0.103895 0.101065 0.291558
900000 4 0.126839 0.103174 0.357365
250000 2 0.032393 0.029222 0.090074
600000 16 0.080710 0.075744 0.228917
700000 32 0.096615 0.093938 0.271846
750000 4 0.104090 0.085730 0.291824
200000 16 0.025562 0.034518 0.070543
300000 8 0.039068 0.038631 0.108210
650000 8 0.088321 0.074157 0.248928
750000 8 0.103047 0.084157 0.291383
850000 4 0.117599 0.097857 0.342146
550000 32 0.075223 0.088572 0.215194
850000 8 0.117480 0.104203 0.338433
500000 32 0.066971 0.075278 0.189352
800000 8 0.110533 0.095940 0.314590
150000 2 0.020143 0.020127 0.052965
300000 16 0.039481 0.040959 0.109166
400000 2 0.054629 0.045616 0.150898
700000 4 0.095361 0.080123 0.271200
900000 2 0.125990 0.108740 0.355364
250000 8 0.032287 0.032092 0.089768
950000 32 0.133243 0.122428 0.378843
150000 8 0.019016 0.023192 0.052842
250000 16 0.031808 0.037126 0.091547
350000 16 0.046610 0.051614 0.130094
50000 32 0.005691 0.042287 0.016705
900000 16 0.125726 0.108451 0.357187
800000 16 0.110265 0.093650 0.311890
150000 2 0.018682 0.019915 0.050575
850000 32 0.117487 0.112804 0.335456
450000 16 0.059846 0.060348 0.168785
750000 8 0.103611 0.083954 0.293248
150000 32 0.019058 0.040959 0.052137
550000 16 0.074255 0.067013 0.210254
200000 32 0.024895 0.053900 0.071014
650000 8 0.088582 0.073191 0.250874
650000 32 0.090080 0.093040 0.250865
100000 2 0.014408 0.013460 0.033543
550000 4 0.074063 0.060100 0.209205
200000 8 0.025370 0.025954 0.071345
200000 16 0.024992 0.035952 0.070253
350000 2 0.045820 0.039912 0.128609
350000 8 0.045837 0.043205 0.135274
950000 8 0.132431 0.110681 0.377333
300000 2 0.038559 0.036604 0.108687
800000 4 0.110291 0.094268 0.312961
750000 32 0.104500 0.102293 0.292403
700000 8 0.096025 0.080424 0.271659
400000 16 0.053224 0.056710 0.148200
400000 4 0.053047 0.045466 0.147571
150000 4 0.019028 0.017616 0.053582
250000 2 0.032311 0.027634 0.091955
500000 16 0.066989 0.062501 0.188482
600000 16 0.082039 0.080059 0.229313
1000000 2 0.140598 0.120443 0.408382
650000 16 0.091595 0.080183 0.263360
100000 32 0.012671 0.039922 0.034687
700000 16 0.096506 0.084618 0.271215
300000 16 0.040059 0.041392 0.107903
750000 2 0.102982 0.089512 0.299360
200000 2 0.025438 0.022115 0.070396
100000 16 0.013486 0.022029 0.035882
600000 8 0.081146 0.074267 0.228773
1000000 8 0.139468 0.114200 0.403956
850000 8 0.118199 0.094985 0.334494
250000 32 0.033756 0.049894 0.093396
800000 2 0.112281 0.101695 0.320849
850000 4 0.119469 0.104094 0.335061
500000 2 0.068256 0.062957 0.190293
50000 16 0.006572 0.019293 0.017871
450000 4 0.062412 0.050750 0.167932
50000 4 0.006915 0.006882 0.017152
700000 2 0.096228 0.082433 0.270927
300000 4 0.038687 0.032917 0.108496
600000 32 0.081885 0.091232 0.228863
1000000 32 0.140389 0.129951 0.397221
350000 4 0.045688 0.040971 0.128372
350000 32 0.046432 0.068639 0.128720
600000 2 0.081170 0.077007 0.229189
100000 8 0.014589 0.015322 0.034322
100000 4 0.012681 0.013788 0.033488
850000 16 0.118382 0.102711 0.333883
800000 32 0.110915 0.106797 0.313227
300000 32 0.040355 0.058259 0.108768
600000 4 0.083144 0.070530 0.230124
50000 8 0.006279 0.014182 0.017127
400000 2 0.053729 0.048519 0.147640
950000 2 0.133600 0.117502 0.392281
50000 2 0.005958 0.006440 0.016038
900000 2 0.125020 0.108274 0.355415
400000 32 0.053642 0.075482 0.148261
850000 2 0.118725 0.102673 0.335307
500000 8 0.066776 0.059139 0.188940
450000 32 0.062211 0.072584 0.167797
750000 16 0.103197 0.088451 0.290367
950000 16 0.133116 0.112917 0.379532
450000 2 0.060525 0.053820 0.171123
400000 8 0.053795 0.051597 0.147679
